category,extra_name,main_name,price,subcategory,unit_price
Frukt og grønt,"Kenya, 200 g",Brokkolini,"kr 45,60",Ferdigkuttet frukt og grønt,"kr 228,00 per kg"
Frukt og grønt,"Vasket, Norge, 150 g",Blomkålbuketter,"kr 30,60",Ferdigkuttet frukt og grønt,"kr 204,00 per kg"
Frukt og grønt,"Kenya, 150 g",Brokkolini Topper,"kr 44,10",Ferdigkuttet frukt og grønt,"kr 294,00 per kg"
Frukt og grønt,"Norge/ Marokko, 200 g",Stekemix med Aspargesbønner Gulrot & Løk,"kr 39,50",Ferdigkuttet frukt og grønt,"kr 197,50 per kg"
Frukt og grønt,"Vasket,Norge/ Spania, 150 g",Brokkolibuketter,"kr 29,00",Ferdigkuttet frukt og grønt,"kr 193,33 per kg"
Frukt og grønt,"Kenya, 200 g","Stekemix med Aspargesbrokkoli, Gulrot & Løk","kr 39,50",Ferdigkuttet frukt og grønt,"kr 197,50 per kg"
Frukt og grønt,"Norge, 180 g",Gulrot i Staver,"kr 23,20",Ferdigkuttet frukt og grønt,"kr 128,89 per kg"
Frukt og grønt,"Norge, 125 g",Spinat Vasket,"kr 17,90",Ferdigkuttet frukt og grønt,"kr 143,20 per kg"
Frukt og grønt,"Vasket, Norge, 175 g",Romano Mix,"kr 29,80",Ferdigkuttet frukt og grønt,"kr 170,29 per kg"
Frukt og grønt,"Vasket, Norge, 125 g",Grønnkål uten Stilk,"kr 24,20",Ferdigkuttet frukt og grønt,"kr 193,60 per kg"
Frukt og grønt,1 stk,Kyllingsalat,"kr 109,00",Ferdig kuttede salater,"kr 109,00 per stk"
Frukt og grønt,"Vasket, Norge, 175 g",Babyleafmiks,"kr 44,70",Ferdigkuttet frukt og grønt,"kr 255,43 per kg"
Frukt og grønt,"Vasket, Norge, 250 g",Grønnkål Miks,"kr 29,50",Ferdigkuttet frukt og grønt,"kr 118,00 per kg"
Frukt og grønt,"Vasket, Norge, 225 g",Råkostmiks,"kr 21,00",Ferdigkuttet frukt og grønt,"kr 93,33 per kg"
Frukt og grønt,"Vasket, Norge, 200 g",Gourmetsalat,"kr 38,50",Ferdigkuttet frukt og grønt,"kr 192,50 per kg"
Frukt og grønt,"Vasket, Norge, 250 g",Salatmix Isberg og Radiccio,"kr 27,50",Ferdigkuttet frukt og grønt,"kr 110,00 per kg"
Frukt og grønt,"Vasket, Norge, 200 g",Isbergmiks,"kr 21,90",Ferdigkuttet frukt og grønt,"kr 109,50 per kg"
Frukt og grønt,"Vasket, Norge, 150 g",Rød og Grønn salatmiks,"kr 40,50",Ferdigkuttet frukt og grønt,"kr 270,00 per kg"
Frukt og grønt,1 stk,Salat med Ost Og skinke,"kr 109,00",Ferdig kuttede salater,"kr 109,00 per stk"
Frukt og grønt,"Vasket, Norge, 175 g",Babyleafmiks,"kr 44,70",Ferdig kuttede salater,"kr 255,43 per kg"
Frukt og grønt,"Vasket, Norge, 200 g",Gourmetsalat,"kr 38,50",Ferdig kuttede salater,"kr 192,50 per kg"
Frukt og grønt,"Vasket, Norge, 250 g",Grønnkål Miks,"kr 29,50",Ferdig kuttede salater,"kr 118,00 per kg"
Frukt og grønt,"Vasket, Norge, 125 g",Grønnkål uten Stilk,"kr 24,20",Ferdig kuttede salater,"kr 193,60 per kg"
Frukt og grønt,"Vasket, Norge, 200 g",Isbergmiks,"kr 21,90",Ferdig kuttede salater,"kr 109,50 per kg"
Frukt og grønt,"Vasket, Norge/ Spania, 250 g",Pak Choi Wokmiks,"kr 31,60",Ferdig kuttede salater,"kr 126,40 per kg"
Frukt og grønt,"Vasket, Norge, 225 g",Råkostmiks,"kr 21,00",Ferdig kuttede salater,"kr 93,33 per kg"
Frukt og grønt,"Vasket, Norge, 150 g",Rød og Grønn salatmiks,"kr 40,50",Ferdig kuttede salater,"kr 270,00 per kg"
Frukt og grønt,"Vasket, Norge, 175 g",Romano Mix,"kr 29,80",Ferdig kuttede salater,"kr 170,29 per kg"
Frukt og grønt,"Vasket, Norge, 1 kg",Salatblanding LUX,"kr 94,30",Ferdig kuttede salater,"kr 94,30 per kg"
Frukt og grønt,"Vasket, Norge, 250 g",Salatmix Isberg og Radiccio,"kr 27,50",Ferdig kuttede salater,"kr 110,00 per kg"
Frukt og grønt,"Norge, 125 g",Spinat Vasket,"kr 17,90",Ferdig kuttede salater,"kr 143,20 per kg"
Frukt og grønt,"Vasket, Norge, 200 g",Svartkål Wokmiks,"kr 27,50",Ferdig kuttede salater,"kr 137,50 per kg"
Frukt og grønt,"Vasket,Norge, 250 g",Wokmiks Premium,"kr 29,50",Ferdig kuttede salater,"kr 118,00 per kg"
Frukt og grønt,"Vasket, Norge, 70 g",Ruccula,"kr 22,90",Ferdig kuttede salater,"kr 327,14 per kg"
Frukt og grønt,1 stk,Rekesalat,"kr 109,00",Ferdig kuttede salater,"kr 109,00 per stk"
"Melk, meieriprodukter og egg",165 g,Gresk Yoghurt Vanilje & Granola,"kr 26,80",Yoghurt,"kr 162,42 per kg"
"Melk, meieriprodukter og egg","Vanilje, 4x125g, 500 g",Yoplait 00%,"kr 25,60",Yoghurt,"kr 51,20 per kg"
"Melk, meieriprodukter og egg","Jordbær & Bringebær 4x125g, 500 g",Yoplait 00%,"kr 24,60",Yoghurt,"kr 49,20 per kg"
"Melk, meieriprodukter og egg","Kirsebær, 4x125g, 500 g",Yoplait 00%,"kr 26,90",Yoghurt,"kr 53,80 per kg"
"Melk, meieriprodukter og egg","Blåbær, 4x124g, 500 g",Yoplait 00%,"kr 24,20",Yoghurt,"kr 48,40 per kg"
"Melk, meieriprodukter og egg","Fersken&Pasjon, 4x125g, 500 g",Yoplait Double 0%,"kr 28,80",Yoghurt,"kr 57,60 per kg"
"Melk, meieriprodukter og egg","Skogsbær 4x125g, 500 g",Yoplait Double 00%,"kr 28,00",Yoghurt,"kr 56,00 per kg"
"Melk, meieriprodukter og egg","Jordbær, 4X125gr, 500 g",Yoplait Double 0%,"kr 27,80",Yoghurt,"kr 55,60 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Kokos,"kr 21,60",Yoghurt,"kr 36,00 per kg"
"Melk, meieriprodukter og egg","4x125g, 500 g",Yoghurt Blåbær & Bringebær,"kr 20,70",Yoghurt,"kr 41,40 per kg"
"Melk, meieriprodukter og egg","4x125gr, 500 g",TINE Jordbær Yoghurt Laktosefri,"kr 20,90",Yoghurt,"kr 41,80 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Sviske,"kr 18,80",Yoghurt,"kr 31,33 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Skogsbær,"kr 18,70",Yoghurt,"kr 31,17 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Melon,"kr 19,40",Yoghurt,"kr 32,33 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Vanilje,"kr 17,60",Yoghurt,"kr 29,33 per kg"
"Melk, meieriprodukter og egg","4x150g, 600 g",Yoghurt Jordbær,"kr 19,20",Yoghurt,"kr 32,00 per kg"
"Melk, meieriprodukter og egg",350 g,Yokos Vanilje,"kr 48,80",Yoghurt,"kr 139,43 per kg"
"Melk, meieriprodukter og egg",137 g,Yokos Vanilje med Granolatopping,"kr 31,10",Yoghurt,"kr 227,01 per kg"
"Melk, meieriprodukter og egg",130 g,Q Skyr Luftig Bringebær,"kr 18,80",Yoghurt,"kr 144,62 per kg"
"Melk, meieriprodukter og egg",130 g,Q Skyr Luftig Mango,"kr 18,80",Yoghurt,"kr 144,62 per kg"
"Melk, meieriprodukter og egg",130 g,Skyr Luftig Sitron,"kr 19,60",Yoghurt,"kr 150,77 per kg"
"Melk, meieriprodukter og egg","Økologisk, 125 g",Kogurt Med Mango og Pasjonsfrukt,"kr 21,60",Yoghurt,"kr 172,80 per kg"
"Melk, meieriprodukter og egg","Økologisk, 125 g",Kogurt Naturell,"kr 21,60",Yoghurt,"kr 172,80 per kg"
"Melk, meieriprodukter og egg","Økologisk, 125 g",Kogurt Med Vanilje,"kr 21,60",Yoghurt,"kr 172,80 per kg"
"Melk, meieriprodukter og egg","4x125gr, 500 g",Activia Jordbær,"kr 31,80",Yoghurt,"kr 63,60 per kg"
"Melk, meieriprodukter og egg","4x125g, 500 g",Activia Korn,"kr 31,20",Yoghurt,"kr 62,40 per kg"
"Melk, meieriprodukter og egg","4x125g, 500 g",Activia Blåbær,"kr 31,70",Yoghurt,"kr 63,40 per kg"
"Melk, meieriprodukter og egg","Blåbær 4x125g, 500 g",Soyayoghurt,"kr 30,90",Yoghurt,"kr 61,80 per kg"
"Melk, meieriprodukter og egg","Naturell Økologisk, 500 ml",Soyayoghurt Naturell,"kr 26,80",Yoghurt,"kr 53,60 per l"
"Melk, meieriprodukter og egg",150 g,Go On Pasjonsfrukt,"kr 19,80",Yoghurt,"kr 132,00 per kg"
"Melk, meieriprodukter og egg",400 g,Havresnacks Naturell,"kr 30,60",Yoghurt,"kr 76,50 per kg"
"Melk, meieriprodukter og egg",400 g,Havresnacks Skogsbær,"kr 28,50",Yoghurt,"kr 71,25 per kg"
"Melk, meieriprodukter og egg",400 g,Havresnacks Vanilje,"kr 28,50",Yoghurt,"kr 71,25 per kg"
"Melk, meieriprodukter og egg","2 stk, 250 g",Blåbær & Banan Havresnacks,"kr 24,20",Yoghurt,"kr 96,80 per kg"
"Melk, meieriprodukter og egg","2 stk, 250 g",Skogsbær Havresnacks,"kr 24,20",Yoghurt,"kr 96,80 per kg"
"Melk, meieriprodukter og egg","2 stk, 250 g",Jordbær & Banan Havresnacks,"kr 24,20",Yoghurt,"kr 96,80 per kg"
"Melk, meieriprodukter og egg",150 g,Go On Blåbær,"kr 23,50",Yoghurt,"kr 156,67 per kg"
"Melk, meieriprodukter og egg",150 g,Havresnacks Greek Style Aprikos,"kr 20,00",Yoghurt,"kr 133,33 per kg"
"Melk, meieriprodukter og egg",150 g,Havresnacks Greek Style Naturell,"kr 20,00",Yoghurt,"kr 133,33 per kg"
"Melk, meieriprodukter og egg",150 g,Havresnacks Greek Style Rabarbra & Jordbær,"kr 20,00",Yoghurt,"kr 133,33 per kg"
"Melk, meieriprodukter og egg",350 g,Gresk Yoghurt Med Honning,"kr 36,60",Yoghurt,"kr 104,57 per kg"
"Melk, meieriprodukter og egg",160 g,Gresk Yoghurt Salted Caramel,"kr 28,00",Yoghurt,"kr 175,00 per kg"
"Melk, meieriprodukter og egg",158 g,Synnøve Gresk Yoghurt Lemon Cheesecake,"kr 28,00",Yoghurt,"kr 177,22 per kg"
"Melk, meieriprodukter og egg",160 g,Skyr Sitron,"kr 19,90",Yoghurt,"kr 124,38 per kg"
"Melk, meieriprodukter og egg",135 g,Q Vanilje Barneyoghurt,"kr 15,90",Yoghurt,"kr 117,78 per kg"
"Melk, meieriprodukter og egg",130 g,Yoghurt Mousse Blåbær,"kr 18,90",Yoghurt,"kr 145,38 per kg"
"Melk, meieriprodukter og egg",130 g,Yoghurt Mousse Pasjonsfrukt,"kr 17,90",Yoghurt,"kr 137,69 per kg"
"Melk, meieriprodukter og egg",150 g,TINE Rislunsj Pasjonsfrukt,"kr 13,80",Yoghurt,"kr 92,00 per kg"
Frukt og grønt,"Spania/Peru, 2 stk",Økologisk Avokado,"kr 44,80",Økologisk frukt og grønt,"kr 172,31 per kg"
Frukt og grønt,"Norge, 2 stk",Hjertesalat,"kr 22,90",Salater og kål,"kr 11,45 per stk"
Frukt og grønt,"Holland/Norge, 200 g",Økologiske Cherrytomater,"kr 41,50",Økologisk frukt og grønt,"kr 207,50 per kg"
Frukt og grønt,"Holland, 225 g","Tomat, Økologisk, 2/3 pk","kr 34,00",Økologisk frukt og grønt,"kr 151,11 per kg"
Frukt og grønt,"Nederland, 500 g",Økologiske Klasetomater,"kr 56,00",Økologisk frukt og grønt,"kr 112,00 per kg"
Frukt og grønt,"Økologisk, Norge, 1 stk",Brokkoli,"kr 34,80",Økologisk frukt og grønt,"kr 34,80 per stk"
Frukt og grønt,"Norge, 750 g",Økologiske Gulrøtter,"kr 32,10",Økologisk frukt og grønt,"kr 42,80 per kg"
Frukt og grønt,"Norge, 1 stk",Økologisk Blomkål,"kr 42,80",Økologisk frukt og grønt,"kr 42,80 per stk"
Frukt og grønt,"Norge, 600 g",Økologisk Hodekål,"kr 40,50",Økologisk frukt og grønt,"kr 67,50 per kg"
Frukt og grønt,"Beger, Norge, 1 stk",Crispisalat,"kr 26,80",Salater og kål,"kr 26,80 per stk"
Frukt og grønt,"Vasket, Norge, 70 g",Ruccula,"kr 22,90",Salater og kål,"kr 327,14 per kg"
Frukt og grønt,"Norge, 100 g",Babyleaf Salatblanding,"kr 28,50",Salater og kål,"kr 285,00 per kg"
Frukt og grønt,"Norge, 75 g",Ruccola,"kr 19,60",Salater og kål,"kr 261,33 per kg"
Frukt og grønt,"Vasket, Norge, 175 g",Ruccola mix,"kr 31,10",Salater og kål,"kr 177,71 per kg"
Frukt og grønt,"Norge, 100 g",Salatblanding Premium,"kr 29,00",Salater og kål,"kr 290,00 per kg"
Frukt og grønt,"Norge, 250 g",Spinat Uvasket,"kr 22,80",Salater og kål,"kr 91,20 per kg"
Frukt og grønt,"Colombia/ Guatemala, 1 stk",Bananer,"kr 5,80",Frukt,"kr 26,36 per kg"
Frukt og grønt,"Økologisk, Norge, 1 stk",Kålrot,"kr 32,90",Økologisk frukt og grønt,"kr 34,63 per kg"
Frukt og grønt,"Spania/Holland, 1 stk",Økologisk Agurk,"kr 26,80",Økologisk frukt og grønt,"kr 26,80 per stk"
Frukt og grønt,"Spania/ Holland, 1 stk",Økologisk Rød Paprika,"kr 25,90",Økologisk frukt og grønt,"kr 207,20 per kg"
Frukt og grønt,"Max Havelaar, Ecuador, 4 stk",Økologiske Bananer,"kr 27,70",Økologisk frukt og grønt,"kr 31,84 per kg"
Frukt og grønt,"Italia/ Argentina, ca. 500 g","Økologisk Kiwi,  4-5 stk","kr 41,50",Økologisk frukt og grønt,"kr 83,00 per kg"
Frukt og grønt,"Brasil// Marokko, 250 g",Økologisk Lime 2/3 stk,"kr 46,70",Økologisk frukt og grønt,"kr 161,03 per kg"
Frukt og grønt,"Spania, 2 stk",Økologiske Sitroner,"kr 34,00",Økologisk frukt og grønt,"kr 154,55 per kg"
Frukt og grønt,"Costa Rica, 1 stk",Økologisk Ananas,"kr 54,90",Økologisk frukt og grønt,"kr 39,21 per kg"
Frukt og grønt,"Uvasket Norge/ Sverige, 100 g",Babyspinat,"kr 26,50",Salater og kål,"kr 265,00 per kg"
Frukt og grønt,"Norge/ Nederland, 1 stk",Feldsalat,"kr 30,10",Salater og kål,"kr 30,10 per stk"
Frukt og grønt,"Norge, 200 g",Grønnkål,"kr 31,00",Salater og kål,"kr 155,00 per kg"
Frukt og grønt,"Norge, 1 stk",Rapidsalat,"kr 23,10",Salater og kål,"kr 23,10 per stk"
Frukt og grønt,"Italia/ Nederland, 125 g",Mini Pak Choi,"kr 23,80",Salater og kål,"kr 190,40 per kg"
Frukt og grønt,"Norge, 1 stk",Romano Grønn,"kr 29,80",Salater og kål,"kr 29,80 per stk"
Frukt og grønt,"Norge, 1 stk",Hodesalat,"kr 31,10",Salater og kål,"kr 31,10 per stk"
Frukt og grønt,"Tyskland/ Norge, 1 stk",Trippelsalat,"kr 43,90",Salater og kål,"kr 43,90 per stk"
Frukt og grønt,"Max Havelaar, Ecuador, 4 stk",Økologiske Bananer,"kr 27,70",Frukt,"kr 31,84 per kg"
Frukt og grønt,"I kurv, Italia, 500 g",Rød/Gule Plommer October Sun,"kr 24,90",Frukt,"kr 49,80 per kg"
Frukt og grønt,"Kypros/ Egypt, 3 stk",Store Appelsiner,"kr 30,10",Frukt,"kr 37,63 per kg"
Frukt og grønt,"Spania/ Sør-Afrika, 1 kg",Økologiske Appelsiner,"kr 46,90",Frukt,"kr 46,90 per kg"
Frukt og grønt,"Med Blader, Spania, 900 g",Ekstra Saftige Klementiner,"kr 46,90",Frukt,"kr 52,11 per kg"
Frukt og grønt,"Spania, 500 g",Økologiske Klementiner,"kr 39,90",Frukt,"kr 79,80 per kg"
Frukt og grønt,"Spania/ Sør-Afrika, 1 kg",Økologiske Appelsiner,"kr 46,90",Økologisk frukt og grønt,"kr 46,90 per kg"
Frukt og grønt,"Spania, 500 g",Økologiske Klementiner,"kr 39,90",Økologisk frukt og grønt,"kr 79,80 per kg"
Frukt og grønt,"Økologisk, Norge, 500 g",Røde Epler Aroma/ Rubinstep 2-3 stk,"kr 34,20",Økologisk frukt og grønt,"kr 68,40 per kg"
Frukt og grønt,"3-4 stk Belgia/Frankrike, 500 g","Økologiske Pærer, Conference","kr 45,00",Økologisk frukt og grønt,"kr 90,00 per kg"
Frukt og grønt,"Hassel/Folva, Norge, 1,5 kg",Økologiske Poteter Uvasket,"kr 63,30",Økologisk frukt og grønt,"kr 42,20 per kg"
Frukt og grønt,"Sør Afrika, ca. 500 g",Økologisk Søtpotet,"kr 62,30",Økologisk frukt og grønt,"kr 124,60 per kg"
Frukt og grønt,"Spania, 3 stk",Økologisk Hvitløk,"kr 29,80",Økologisk frukt og grønt,"kr 198,67 per kg"
Frukt og grønt,"Norge, 500 g",Økologisk Gul Løk,"kr 24,80",Økologisk frukt og grønt,"kr 49,60 per kg"
Frukt og grønt,"Norge, 400 g",Salatblanding Premium Beger,"kr 45,00",Salater og kål,"kr 112,50 per kg"
Frukt og grønt,"Norge, 1 stk",Kinakål,"kr 28,80",Salater og kål,"kr 28,80 per stk"
Frukt og grønt,"Norge, 1 kg",Rødkål,"kr 38,80",Salater og kål,"kr 38,80 per kg"
Frukt og grønt,"Norge, 400 g",Spisskål,"kr 31,10",Salater og kål,"kr 77,75 per kg"
Frukt og grønt,"Norge, 1,5 kg",Hodekål,"kr 12,00",Salater og kål,"kr 8,00 per kg"
Frukt og grønt,"Norge, 1 stk",Batavia Grønn,"kr 39,40",Salater og kål,"kr 39,40 per stk"
Frukt og grønt,"Norge, 1 stk",Ekeblad Grønn,"kr 36,30",Salater og kål,"kr 36,30 per stk"
Frukt og grønt,"Norge, 1 stk",Ekeblad Rød,"kr 36,30",Salater og kål,"kr 36,30 per stk"
Frukt og grønt,"Norge, 1 stk",Frisesalat,"kr 39,50",Salater og kål,"kr 39,50 per stk"
Frukt og grønt,"Spania, 1 kg",Store Klementiner,"kr 49,90",Frukt,"kr 49,90 per kg"
Frukt og grønt,"Spania, 5 kg",Klementiner i Eske,"kr 169,00",Frukt,"kr 33,80 per kg"
Frukt og grønt,"Miks av frukt nå med norske epler, 4 kg",Fruktkurv,"kr 173,50",Frukt,"kr 43,38 per kg"
Frukt og grønt,"Miks av frukt nå med norske epler, 4,5 kg",Luksus Fruktkurv,"kr 290,20",Frukt,"kr 64,49 per kg"
Frukt og grønt,"Spisemoden, Brasil/Peru, 1 stk",Mango Stor,"kr 35,90",Frukt,"kr 85,48 per kg"
Frukt og grønt,"Spisemoden, Brasil/Peru, 2 stk",Mango,"kr 42,80",Frukt,"kr 50,95 per kg"
Frukt og grønt,"Norge, 500 g",Økologisk Rødløk,"kr 45,00",Økologisk frukt og grønt,"kr 90,00 per kg"
Frukt og grønt,"Norge, 250 g",Økologisk Squash,"kr 26,80",Økologisk frukt og grønt,"kr 107,20 per kg"
Frukt og grønt,"Norge, 1 stk",Økologisk Stangselleri,"kr 34,80",Økologisk frukt og grønt,"kr 34,80 per stk"
Frukt og grønt,"Norge, 1 stk",Økologisk Babyleaf Miks,"kr 41,50",Økologisk frukt og grønt,"kr 553,33 per kg"
Frukt og grønt,100 g,Økologiske Soltørkede Tomater,"kr 36,30",Økologisk frukt og grønt,"kr 363,00 per kg"
Frukt og grønt,"Peru, 100 g",Økologisk Ingefær,"kr 20,70",Økologisk frukt og grønt,"kr 207,00 per kg"
Frukt og grønt,"Norge, 50 g","Ruccula, Økologisk","kr 41,50",Økologisk frukt og grønt,"kr 830,00 per kg"
Olje og krydder,"Hel, 17 g",Anis,"kr 11,20",Krydder,"kr 658,82 per kg"
Frukt og grønt,"Norge/Danmark, 4,5 kg",Gresskar,"kr 79,00",Grønnsaker,"kr 17,56 per kg"
Frukt og grønt,"Norge, 1 stk",Lollosalat Grønn,"kr 36,30",Salater og kål,"kr 36,30 per stk"
Frukt og grønt,"Norge, 1 stk",Lollosalat Rød,"kr 36,30",Salater og kål,"kr 36,30 per stk"
Frukt og grønt,"Norge, 200 g",Brokkoliris,"kr 25,90",Salater og kål,"kr 129,50 per kg"
Frukt og grønt,"Norge, 200 g",Blomkålris,"kr 26,90",Salater og kål,"kr 134,50 per kg"
Frukt og grønt,"Italia, 300 g",Knutekål,"kr 23,10",Salater og kål,"kr 77,00 per kg"
Frukt og grønt,"Norge, 1 stk",Radicchio Rosso,"kr 34,90",Salater og kål,"kr 139,60 per kg"
Frukt og grønt,"Norge, 600 g",Økologisk Hodekål,"kr 40,50",Salater og kål,"kr 67,50 per kg"
Frukt og grønt,"Vasket, Norge, 500 g",Romano Grovkuttet,"kr 56,00",Salater og kål,"kr 112,00 per kg"
Frukt og grønt,"3-4 stk Belgia/Frankrike, 500 g","Økologiske Pærer, Conference","kr 45,00",Frukt,"kr 90,00 per kg"
Frukt og grønt,"Belgia, 4 pk, 4 stk","Store Pærer, Conference","kr 25,90",Frukt,"kr 43,17 per kg"
Frukt og grønt,"Norge, 5 stk",Pærer,"kr 46,90",Frukt,"kr 62,53 per kg"
Frukt og grønt,"Chile/ New Zealand, 6 stk",Pink Lady Epler,"kr 55,80",Frukt,"kr 65,65 per kg"
Frukt og grønt,"Norge, 6 stk",Aroma/Lobo Epler,"kr 44,90",Frukt,"kr 65,07 per kg"
Frukt og grønt,"Royal Gala Italia, ca. 750 g","Epler, røde, 4 pk","kr 38,00",Frukt,"kr 50,67 per kg"
Frukt og grønt,"Økologisk, Norge, 500 g",Røde Epler Aroma/ Rubinstep 2-3 stk,"kr 34,20",Frukt,"kr 68,40 per kg"
Frukt og grønt,"Royal Gala/ Italia, 950 g","Epler, Røde, 6 pk","kr 39,40",Frukt,"kr 41,47 per kg"
Olje og krydder,55 g,Madagaskar Pepperkorn,"kr 36,30",Krydder,"kr 660,00 per kg"
Olje og krydder,"Økologisk, 100 g",Allroundkrydder,"kr 52,80",Krydder,"kr 528,00 per kg"
Olje og krydder,"Økologisk, 10 g",Basilikum,"kr 31,60",Krydder,"kr 3160,00 per kg"
Olje og krydder,"Økologisk, 10 g",Bourbon Vaniljepulver,"kr 175,60",Krydder,"kr 17560,00 per kg"
Olje og krydder,"Økologisk, 18 g",Ceylon Kanel Malt,"kr 32,80",Krydder,"kr 1822,22 per kg"
Olje og krydder,"Økologisk, 23 g",Chiliflak,"kr 30,60",Krydder,"kr 1330,43 per kg"
Olje og krydder,"Økologisk, 95 g",Grillkrydder,"kr 52,80",Krydder,"kr 555,79 per kg"
Frukt og grønt,"Sverige, 200 g",Trompetsopp Gul/Rød,"kr 99,00",Grønnsaker,"kr 495,00 per kg"
Frukt og grønt,"Polen, 250 g",Aromasopp,"kr 27,80",Grønnsaker,"kr 111,20 per kg"
Frukt og grønt,"Norsk, 1 stk",Stor Agurk,"kr 27,40",Grønnsaker,"kr 27,40 per stk"
Frukt og grønt,"Beger, Norsk, 125 g",Miniagurk,"kr 28,50",Grønnsaker,"kr 228,00 per kg"
Frukt og grønt,"Vår Laveste Pris, Norge/Holland, 1 stk",Liten Agurk,"kr 19,90",Grønnsaker,"kr 19,90 per stk"
Frukt og grønt,"Peru/Spania, 1 stk",Avokado Stor Spisemoden,"kr 36,90",Grønnsaker,"kr 97,11 per kg"
Frukt og grønt,"ca 7 stk, Colombia/ Mexico",Avokado Snart Moden,"kr 76,00",Grønnsaker,"kr 76,00 per kg"
Frukt og grønt,"Norge, 400 g",Crispisalat,"kr 63,30",Salater og kål,"kr 158,25 per kg"
Frukt og grønt,"Norge, 1 stk",Økologisk Babyleaf Miks,"kr 41,50",Salater og kål,"kr 553,33 per kg"
Frukt og grønt,"Norge, 50 g","Ruccula, Økologisk","kr 41,50",Salater og kål,"kr 830,00 per kg"
Frukt og grønt,"Golden Delicious, Italia, 750 g","Epler gule, 4 pk","kr 30,70",Frukt,"kr 40,93 per kg"
Frukt og grønt,"Golden Delicious, Italia, 950 g","Epler, gule, 6 pk","kr 37,60",Frukt,"kr 39,58 per kg"
Frukt og grønt,"Granny Smith, Italia, 750 g","Epler, grønne, 4 pk","kr 30,60",Frukt,"kr 40,80 per kg"
Frukt og grønt,"Granny Smith, Italia, 950 g","Epler, Grønne, 6 pk","kr 33,20",Frukt,"kr 34,95 per kg"
Frukt og grønt,"Peru, 125 g",Blåbær i kurv,"kr 27,30",Frukt,"kr 218,40 per kg"
Frukt og grønt,"Beger m/lokk, Peru, 225 g",Blåbær,"kr 47,50",Frukt,"kr 211,11 per kg"
Olje og krydder,"Økologisk, 25 g",Gurkemeie,"kr 27,50",Krydder,"kr 1100,00 per kg"
Olje og krydder,"Økologisk, 180 g",Himalayasalt,"kr 33,40",Krydder,"kr 185,56 per kg"
Olje og krydder,"Økologisk, 23 g",Kardemomme,"kr 31,60",Krydder,"kr 1373,91 per kg"
Olje og krydder,"Økologisk, 15 g",Koriander,"kr 23,80",Krydder,"kr 1586,67 per kg"
Olje og krydder,"Økologisk, 6 g",Oregano,"kr 22,20",Krydder,"kr 3700,00 per kg"
Olje og krydder,"Økologisk, 28 g",Paprikakrydder Mild,"kr 28,60",Krydder,"kr 1021,43 per kg"
Olje og krydder,"Økologisk, 25 g",Pizzakrydder,"kr 42,20",Krydder,"kr 1688,00 per kg"
Olje og krydder,"Økologisk, 110 g",Potetkrydder,"kr 52,80",Krydder,"kr 480,00 per kg"
Frukt og grønt,"Colombia/Sør-Afrika, 2 stk",Avokado Spisemoden,"kr 34,90",Grønnsaker,"kr 116,33 per kg"
Frukt og grønt,"Spania/Peru, 2 stk",Økologisk Avokado,"kr 44,80",Grønnsaker,"kr 172,31 per kg"
Frukt og grønt,"Portugal, 165 g",Knaskerøtter,"kr 20,70",Grønnsaker,"kr 125,45 per kg"
Frukt og grønt,"Norge, 1 kg",Gulrøtter vasket,"kr 35,90",Grønnsaker,"kr 35,90 per kg"
Frukt og grønt,"Norge, 1 kg",Gulrot I Bunt,"kr 34,90",Grønnsaker,"kr 34,90 per kg"
Frukt og grønt,"Norge, 750 g",Økologiske Gulrøtter,"kr 32,10",Grønnsaker,"kr 42,80 per kg"
Frukt og grønt,"Pose, Norge, 150 g",Minigulrot,"kr 26,50",Grønnsaker,"kr 176,67 per kg"
Frukt og grønt,"Norge, 180 g",Gulrot i Staver,"kr 23,20",Grønnsaker,"kr 128,89 per kg"
Frukt og grønt,"Spania, 125 g",Bringebær,"kr 34,80",Frukt,"kr 278,40 per kg"
Frukt og grønt,"Belgia/ Nederland, Elsanta, 250 g",Jordbær,"kr 29,95",Frukt,"kr 119,80 per kg"
Frukt og grønt,"Kurv, Egypt, 500 g",Druer Grønne Stenfrie,"kr 35,90",Frukt,"kr 71,80 per kg"
Frukt og grønt,"Kurv, Spania, 500 g",Druer Røde Stenfrie,"kr 37,90",Frukt,"kr 75,80 per kg"
Frukt og grønt,"Brasil/Mexico, 3 stk",Store Lime,"kr 26,70",Frukt,"kr 95,36 per kg"
Frukt og grønt,"Brasil// Marokko, 250 g",Økologisk Lime 2/3 stk,"kr 46,70",Frukt,"kr 161,03 per kg"
Olje og krydder,"Økologisk, 6 g",Ramsløk,"kr 33,40",Krydder,"kr 5566,67 per kg"
Olje og krydder,"Økologisk, 18 g",Rosmarin,"kr 29,10",Krydder,"kr 1616,67 per kg"
Olje og krydder,"Økologisk, 80 g",Sitronpepper,"kr 63,40",Krydder,"kr 792,50 per kg"
